,SiOs postliste 31.12.12 - 06.01.13,,
Endret dato,Dok # Dokumentnavn,Applikasjon,Forfatternavn
03.01.2013,28030 Forslag til endring av unntak for studentboliger i by,ACROBAT,Hege Damm Schwarz
,"ggteknisk forskrift - Høring, Kommunal og Regiona",,
,ldepartementet,,
02.01.2013,27995 Fordeling av midlene til studentsamskipnadene ov,ACROBAT,Hege Damm Schwarz
,"er kap. 270 post 74 for 2012, Kunnskapsdepartem",,
,entet,,
