,,SiOs postliste 20.1.2020-26.1.2020,
Endret dato,Dok # Dokumentnavn,Applikasjon,Forfatternavn
22.01.2020 0,55772 Kartlegging av leiepriser på student,MS OUTLOOK,Torgunn Kveberg
9:59:37,"boliger med mer, NOKUT 21.1.2020",,
21.01.2020 1,55765 Informasjon om leieboerinnskudd i s,ACROBAT,Lisbeth Dyrberg
4:57:35,"tudentboliger, brev til Kunnskapsdep",,
,artementet 21.1.2020,,
21.01.2020,55762 Kartlegging av leiepriser på student,MS OUTLOOK,Torgunn Kveberg
,"boliger med mer, NOKUT 20.1.2020",,
