,SiOs postliste23.11.2020-29.11.2020,,
Endret dato,Dok # Dokumentnavn,Applikasjon,Forfatternavn
27.11.2020 09:02:00,"57336 Rolf E. Stenersens allé 24 - Tillatelse til tiltak, PBE 26.11.",ACROBAT,Torgunn Kveberg
,20,,
25.11.2020,"57323 Informasjon om tildeling av adresser til ny beyggelse, PB",ACROBAT,Torgunn Kveberg
,E 25.11.20,,
23.11.2020 09:20:11,"57310 Jens Bjelkes gate 60 - Ferdigattest, PBE 20.11.20",ACROBAT,Torgunn Kveberg
