,,SiOs postliste 28.10.2019-3.11.2019,
Endret dato,Dok # Dokumentnavn,Applikasjon,Forfatternavn
01.11.2019 08:04:06,55247 Kartlegging av eiendom regulert til b,ACROBAT,Torgunn Kveberg
,"oligformål, brev til PBE 31.10.19",,
01.11.2019 07:57:25,55246 Kartlegging av eiendom regulert til b,ACROBAT,Torgunn Kveberg
,"oligformål, brev fra PBE 2.10.19",,
